,State,Month,Year,MME_monthly,County,Unnamed: 0,Population,Death Rate By Overdose,_merge
0,AZ,1,2006.0,7674575.775,Cochise County,3320,127241.0,0.0102168326247043,both
1,AZ,2,2006.0,1434723680.936,Cochise County,3320,127241.0,0.0102168326247043,both
2,AZ,3,2006.0,2050764067.105,Cochise County,3320,127241.0,0.0102168326247043,both
3,AZ,4,2006.0,1558637776.971,Cochise County,3320,127241.0,0.0102168326247043,both
4,AZ,5,2006.0,2104993575.608,Cochise County,3320,127241.0,0.0102168326247043,both
5,AZ,6,2006.0,2099472513.684,Cochise County,3320,127241.0,0.0102168326247043,both
6,AZ,7,2006.0,1617940001.4329998,Cochise County,3320,127241.0,0.0102168326247043,both
7,AZ,8,2006.0,2339930358.2900624,Cochise County,3320,127241.0,0.0102168326247043,both
8,AZ,9,2006.0,1688619731.9011,Cochise County,3320,127241.0,0.0102168326247043,both
9,AZ,10,2006.0,2689225453.3495,Cochise County,3320,127241.0,0.0102168326247043,both
10,AZ,11,2006.0,3918392674.176,Cochise County,3320,127241.0,0.0102168326247043,both
11,AZ,12,2006.0,2946671229.5956125,Cochise County,3320,127241.0,0.0102168326247043,both
12,AZ,1,2007.0,140734956.33749998,Cochise County,4458,128206.0,0.0101399310484688,both
13,AZ,2,2007.0,2278288679.5293503,Cochise County,4458,128206.0,0.0101399310484688,both
14,AZ,3,2007.0,2239434258.893976,Cochise County,4458,128206.0,0.0101399310484688,both
15,AZ,4,2007.0,2083882482.113,Cochise County,4458,128206.0,0.0101399310484688,both
16,AZ,5,2007.0,2763121702.600676,Cochise County,4458,128206.0,0.0101399310484688,both
17,AZ,6,2007.0,2309218273.8225,Cochise County,4458,128206.0,0.0101399310484688,both
18,AZ,7,2007.0,2596126306.177862,Cochise County,4458,128206.0,0.0101399310484688,both
19,AZ,8,2007.0,2519426179.98,Cochise County,4458,128206.0,0.0101399310484688,both
20,AZ,9,2007.0,2268117320.01365,Cochise County,4458,128206.0,0.0101399310484688,both
21,AZ,10,2007.0,4810639228.786224,Cochise County,4458,128206.0,0.0101399310484688,both
22,AZ,11,2007.0,4462605721.205,Cochise County,4458,128206.0,0.0101399310484688,both
23,AZ,12,2007.0,4270204640.1791873,Cochise County,4458,128206.0,0.0101399310484688,both
24,AZ,1,2008.0,29693498.3475,Cochise County,5561,129023.0,0.0093006673228804,both
25,AZ,2,2008.0,2836031967.41225,Cochise County,5561,129023.0,0.0093006673228804,both
26,AZ,3,2008.0,3089400472.34945,Cochise County,5561,129023.0,0.0093006673228804,both
27,AZ,4,2008.0,3538029163.731,Cochise County,5561,129023.0,0.0093006673228804,both
28,AZ,5,2008.0,3119877092.475,Cochise County,5561,129023.0,0.0093006673228804,both
29,AZ,6,2008.0,3282973872.634913,Cochise County,5561,129023.0,0.0093006673228804,both
30,AZ,7,2008.0,3949427999.3337,Cochise County,5561,129023.0,0.0093006673228804,both
31,AZ,8,2008.0,3396742085.3975377,Cochise County,5561,129023.0,0.0093006673228804,both
32,AZ,9,2008.0,3898860588.68675,Cochise County,5561,129023.0,0.0093006673228804,both
33,AZ,10,2008.0,7795667000.53425,Cochise County,5561,129023.0,0.0093006673228804,both
34,AZ,11,2008.0,5471812391.02155,Cochise County,5561,129023.0,0.0093006673228804,both
35,AZ,12,2008.0,7763436528.7461,Cochise County,5561,129023.0,0.0093006673228804,both
36,AZ,1,2009.0,17111988.5,Cochise County,6671,130081.0,0.0107625248883388,both
37,AZ,2,2009.0,3230931789.3348126,Cochise County,6671,130081.0,0.0107625248883388,both
38,AZ,3,2009.0,4509246124.4523,Cochise County,6671,130081.0,0.0107625248883388,both
39,AZ,4,2009.0,5128139258.0823,Cochise County,6671,130081.0,0.0107625248883388,both
40,AZ,5,2009.0,3873089080.014875,Cochise County,6671,130081.0,0.0107625248883388,both
41,AZ,6,2009.0,5014008967.285387,Cochise County,6671,130081.0,0.0107625248883388,both
42,AZ,7,2009.0,4726543226.8233,Cochise County,6671,130081.0,0.0107625248883388,both
43,AZ,8,2009.0,3991341748.2552,Cochise County,6671,130081.0,0.0107625248883388,both
44,AZ,9,2009.0,4560008068.082175,Cochise County,6671,130081.0,0.0107625248883388,both
45,AZ,10,2009.0,7479508752.648149,Cochise County,6671,130081.0,0.0107625248883388,both
46,AZ,11,2009.0,6158621279.63915,Cochise County,6671,130081.0,0.0107625248883388,both
47,AZ,12,2009.0,9130783857.115952,Cochise County,6671,130081.0,0.0107625248883388,both
48,AZ,1,2010.0,16484477.1,Cochise County,7793,131822.0,0.0151719743290194,both
49,AZ,2,2010.0,4698847113.451401,Cochise County,7793,131822.0,0.0151719743290194,both
50,AZ,3,2010.0,5289913683.34975,Cochise County,7793,131822.0,0.0151719743290194,both
51,AZ,4,2010.0,5506667237.4843,Cochise County,7793,131822.0,0.0151719743290194,both
52,AZ,5,2010.0,4468232746.524088,Cochise County,7793,131822.0,0.0151719743290194,both
53,AZ,6,2010.0,5698973214.809999,Cochise County,7793,131822.0,0.0151719743290194,both
54,AZ,7,2010.0,5063067233.532675,Cochise County,7793,131822.0,0.0151719743290194,both
55,AZ,8,2010.0,4946554422.606625,Cochise County,7793,131822.0,0.0151719743290194,both
56,AZ,9,2010.0,5414103545.18085,Cochise County,7793,131822.0,0.0151719743290194,both
57,AZ,10,2010.0,8055909211.626599,Cochise County,7793,131822.0,0.0151719743290194,both
58,AZ,11,2010.0,9200947605.54245,Cochise County,7793,131822.0,0.0151719743290194,both
59,AZ,12,2010.0,9406598307.8458,Cochise County,7793,131822.0,0.0151719743290194,both
60,AZ,1,2012.0,111971849.55,Cochise County,10084,132017.0,0.0113621730534703,both
61,AZ,2,2012.0,5584747462.172999,Cochise County,10084,132017.0,0.0113621730534703,both
62,AZ,3,2012.0,6021350794.3356,Cochise County,10084,132017.0,0.0113621730534703,both
63,AZ,4,2012.0,5349033667.4552,Cochise County,10084,132017.0,0.0113621730534703,both
64,AZ,5,2012.0,5833177985.968062,Cochise County,10084,132017.0,0.0113621730534703,both
65,AZ,6,2012.0,5663332730.51975,Cochise County,10084,132017.0,0.0113621730534703,both
66,AZ,7,2012.0,5375847465.575313,Cochise County,10084,132017.0,0.0113621730534703,both
67,AZ,8,2012.0,6789131317.892888,Cochise County,10084,132017.0,0.0113621730534703,both
68,AZ,9,2012.0,4295170148.07655,Cochise County,10084,132017.0,0.0113621730534703,both
69,AZ,10,2012.0,10731015506.668512,Cochise County,10084,132017.0,0.0113621730534703,both
70,AZ,11,2012.0,10842860726.287989,Cochise County,10084,132017.0,0.0113621730534703,both
71,AZ,12,2012.0,9448502520.3028,Cochise County,10084,132017.0,0.0113621730534703,both
72,AZ,1,2013.0,86124343.7375,Cochise County,11234,129578.0,0.0084890953711278,both
73,AZ,2,2013.0,4477332577.845599,Cochise County,11234,129578.0,0.0084890953711278,both
74,AZ,3,2013.0,5842189665.421762,Cochise County,11234,129578.0,0.0084890953711278,both
75,AZ,4,2013.0,5353298852.579824,Cochise County,11234,129578.0,0.0084890953711278,both
76,AZ,5,2013.0,5921580512.368125,Cochise County,11234,129578.0,0.0084890953711278,both
77,AZ,6,2013.0,5392174062.8085,Cochise County,11234,129578.0,0.0084890953711278,both
78,AZ,7,2013.0,7122977508.16755,Cochise County,11234,129578.0,0.0084890953711278,both
79,AZ,8,2013.0,6834945965.3996,Cochise County,11234,129578.0,0.0084890953711278,both
80,AZ,9,2013.0,5899820260.17365,Cochise County,11234,129578.0,0.0084890953711278,both
81,AZ,10,2013.0,11958079708.414686,Cochise County,11234,129578.0,0.0084890953711278,both
82,AZ,11,2013.0,9704781900.8079,Cochise County,11234,129578.0,0.0084890953711278,both
83,AZ,12,2013.0,10825495341.279589,Cochise County,11234,129578.0,0.0084890953711278,both
84,AZ,1,2014.0,106184510.2,Cochise County,12377,127314.0,0.0125673531583329,both
85,AZ,2,2014.0,4776303973.14825,Cochise County,12377,127314.0,0.0125673531583329,both
86,AZ,3,2014.0,5600132768.798913,Cochise County,12377,127314.0,0.0125673531583329,both
87,AZ,4,2014.0,6289796370.833,Cochise County,12377,127314.0,0.0125673531583329,both
88,AZ,5,2014.0,5367671621.147362,Cochise County,12377,127314.0,0.0125673531583329,both
89,AZ,6,2014.0,5824666776.409824,Cochise County,12377,127314.0,0.0125673531583329,both
90,AZ,7,2014.0,6196635137.321,Cochise County,12377,127314.0,0.0125673531583329,both
91,AZ,8,2014.0,5135926089.786975,Cochise County,12377,127314.0,0.0125673531583329,both
92,AZ,9,2014.0,5554210652.448188,Cochise County,12377,127314.0,0.0125673531583329,both
93,AZ,10,2014.0,9534727075.9264,Cochise County,12377,127314.0,0.0125673531583329,both
94,AZ,11,2014.0,6201828178.7346735,Cochise County,12377,127314.0,0.0125673531583329,both
95,AZ,12,2014.0,9499254959.806,Cochise County,12377,127314.0,0.0125673531583329,both
96,AZ,1,2008.0,22546766.2125,Coconino County,5564,131853.0,0.0075842036206988,both
97,AZ,2,2008.0,1686605567.14,Coconino County,5564,131853.0,0.0075842036206988,both
98,AZ,3,2008.0,1676943531.36345,Coconino County,5564,131853.0,0.0075842036206988,both
99,AZ,4,2008.0,2099828781.1328,Coconino County,5564,131853.0,0.0075842036206988,both
100,AZ,5,2008.0,1916694717.956,Coconino County,5564,131853.0,0.0075842036206988,both
101,AZ,6,2008.0,1772365948.976,Coconino County,5564,131853.0,0.0075842036206988,both
102,AZ,7,2008.0,2405841377.445,Coconino County,5564,131853.0,0.0075842036206988,both
103,AZ,8,2008.0,2194034459.5125,Coconino County,5564,131853.0,0.0075842036206988,both
104,AZ,9,2008.0,2191988953.11685,Coconino County,5564,131853.0,0.0075842036206988,both
105,AZ,10,2008.0,4388708156.111501,Coconino County,5564,131853.0,0.0075842036206988,both
106,AZ,11,2008.0,2801514367.1997004,Coconino County,5564,131853.0,0.0075842036206988,both
107,AZ,12,2008.0,3263021944.6365747,Coconino County,5564,131853.0,0.0075842036206988,both
108,AZ,1,2010.0,8243995.7250000015,Coconino County,7796,134612.0,0.0089145098505333,both
109,AZ,2,2010.0,1494981891.5475,Coconino County,7796,134612.0,0.0089145098505333,both
110,AZ,3,2010.0,2406025522.8528748,Coconino County,7796,134612.0,0.0089145098505333,both
111,AZ,4,2010.0,1932663380.15,Coconino County,7796,134612.0,0.0089145098505333,both
112,AZ,5,2010.0,1759683941.995,Coconino County,7796,134612.0,0.0089145098505333,both
113,AZ,6,2010.0,2346801556.97545,Coconino County,7796,134612.0,0.0089145098505333,both
114,AZ,7,2010.0,1960021374.2800248,Coconino County,7796,134612.0,0.0089145098505333,both
115,AZ,8,2010.0,2435952009.7567496,Coconino County,7796,134612.0,0.0089145098505333,both
116,AZ,9,2010.0,2184982774.076025,Coconino County,7796,134612.0,0.0089145098505333,both
117,AZ,10,2010.0,3353613159.548588,Coconino County,7796,134612.0,0.0089145098505333,both
118,AZ,11,2010.0,3461197125.849825,Coconino County,7796,134612.0,0.0089145098505333,both
119,AZ,12,2010.0,3609953484.7875,Coconino County,7796,134612.0,0.0089145098505333,both
120,AZ,1,2011.0,59997160.149125,Coconino County,8936,134275.0,0.0119158443492831,both
121,AZ,2,2011.0,1995119796.110025,Coconino County,8936,134275.0,0.0119158443492831,both
122,AZ,3,2011.0,2707924593.323225,Coconino County,8936,134275.0,0.0119158443492831,both
123,AZ,4,2011.0,2071721229.504725,Coconino County,8936,134275.0,0.0119158443492831,both
124,AZ,5,2011.0,2425868826.68,Coconino County,8936,134275.0,0.0119158443492831,both
125,AZ,6,2011.0,2689499319.0539503,Coconino County,8936,134275.0,0.0119158443492831,both
126,AZ,7,2011.0,2496358159.185,Coconino County,8936,134275.0,0.0119158443492831,both
127,AZ,8,2011.0,3140145640.5697126,Coconino County,8936,134275.0,0.0119158443492831,both
128,AZ,9,2011.0,2652952632.6567,Coconino County,8936,134275.0,0.0119158443492831,both
129,AZ,10,2011.0,3646723740.8475375,Coconino County,8936,134275.0,0.0119158443492831,both
130,AZ,11,2011.0,4562845940.304564,Coconino County,8936,134275.0,0.0119158443492831,both
131,AZ,12,2011.0,3797994028.4872,Coconino County,8936,134275.0,0.0119158443492831,both
132,AZ,1,2013.0,36642691.649325,Coconino County,11237,136699.0,0.0168252876758425,both
133,AZ,2,2013.0,1695461589.1733124,Coconino County,11237,136699.0,0.0168252876758425,both
134,AZ,3,2013.0,2148872586.10135,Coconino County,11237,136699.0,0.0168252876758425,both
135,AZ,4,2013.0,2172488236.7706,Coconino County,11237,136699.0,0.0168252876758425,both
136,AZ,5,2013.0,2121274874.6964,Coconino County,11237,136699.0,0.0168252876758425,both
137,AZ,6,2013.0,2439889630.840625,Coconino County,11237,136699.0,0.0168252876758425,both
138,AZ,7,2013.0,3560427548.718337,Coconino County,11237,136699.0,0.0168252876758425,both
139,AZ,8,2013.0,3438392077.7424,Coconino County,11237,136699.0,0.0168252876758425,both
140,AZ,9,2013.0,2709858699.105825,Coconino County,11237,136699.0,0.0168252876758425,both
141,AZ,10,2013.0,5598107815.602,Coconino County,11237,136699.0,0.0168252876758425,both
142,AZ,11,2013.0,4080931948.272575,Coconino County,11237,136699.0,0.0168252876758425,both
143,AZ,12,2013.0,5142904766.37,Coconino County,11237,136699.0,0.0168252876758425,both
144,AZ,1,2007.0,24499930.2,Gila County,4462,53252.0,0.0187786374220686,both
145,AZ,2,2007.0,658924795.2458751,Gila County,4462,53252.0,0.0187786374220686,both
146,AZ,3,2007.0,887130838.7160001,Gila County,4462,53252.0,0.0187786374220686,both
147,AZ,4,2007.0,1272879926.5306,Gila County,4462,53252.0,0.0187786374220686,both
148,AZ,5,2007.0,1034255608.1234,Gila County,4462,53252.0,0.0187786374220686,both
149,AZ,6,2007.0,836139294.4860001,Gila County,4462,53252.0,0.0187786374220686,both
150,AZ,7,2007.0,925372110.48,Gila County,4462,53252.0,0.0187786374220686,both
151,AZ,8,2007.0,1349928762.714,Gila County,4462,53252.0,0.0187786374220686,both
152,AZ,9,2007.0,1099078614.84,Gila County,4462,53252.0,0.0187786374220686,both
153,AZ,10,2007.0,2905947308.2499995,Gila County,4462,53252.0,0.0187786374220686,both
154,AZ,11,2007.0,2549916505.609187,Gila County,4462,53252.0,0.0187786374220686,both
155,AZ,12,2007.0,1313433913.279,Gila County,4462,53252.0,0.0187786374220686,both
156,AZ,1,2013.0,42342096.35,Gila County,11241,53005.0,0.0226393736439958,both
157,AZ,2,2013.0,2032955012.9892497,Gila County,11241,53005.0,0.0226393736439958,both
158,AZ,3,2013.0,2413571996.756925,Gila County,11241,53005.0,0.0226393736439958,both
159,AZ,4,2013.0,2668823856.599262,Gila County,11241,53005.0,0.0226393736439958,both
160,AZ,5,2013.0,2443225049.43625,Gila County,11241,53005.0,0.0226393736439958,both
161,AZ,6,2013.0,2582614684.305875,Gila County,11241,53005.0,0.0226393736439958,both
162,AZ,7,2013.0,3620900491.821,Gila County,11241,53005.0,0.0226393736439958,both
163,AZ,8,2013.0,3306962287.5187497,Gila County,11241,53005.0,0.0226393736439958,both
164,AZ,9,2013.0,3098758568.7198,Gila County,11241,53005.0,0.0226393736439958,both
165,AZ,10,2013.0,5965177925.777187,Gila County,11241,53005.0,0.0226393736439958,both
166,AZ,11,2013.0,4044483621.31725,Gila County,11241,53005.0,0.0226393736439958,both
167,AZ,12,2013.0,4620951213.431075,Gila County,11241,53005.0,0.0226393736439958,both
168,AZ,1,2014.0,30776853.55,Gila County,12382,53044.0,0.0282784103762913,both
169,AZ,2,2014.0,2249960822.2417126,Gila County,12382,53044.0,0.0282784103762913,both
170,AZ,3,2014.0,2581443402.7194,Gila County,12382,53044.0,0.0282784103762913,both
171,AZ,4,2014.0,2876806910.037287,Gila County,12382,53044.0,0.0282784103762913,both
172,AZ,5,2014.0,2449715777.319575,Gila County,12382,53044.0,0.0282784103762913,both
173,AZ,6,2014.0,2770028324.889,Gila County,12382,53044.0,0.0282784103762913,both
174,AZ,7,2014.0,2691193038.945075,Gila County,12382,53044.0,0.0282784103762913,both
175,AZ,8,2014.0,2576923852.8411,Gila County,12382,53044.0,0.0282784103762913,both
176,AZ,9,2014.0,2748055837.88,Gila County,12382,53044.0,0.0282784103762913,both
177,AZ,10,2014.0,4903454222.782312,Gila County,12382,53044.0,0.0282784103762913,both
178,AZ,11,2014.0,3814156036.0713,Gila County,12382,53044.0,0.0282784103762913,both
179,AZ,12,2014.0,4262917218.48945,Gila County,12382,53044.0,0.0282784103762913,both
180,AZ,1,2006.0,36666812544.4125,Maricopa County,3329,3642884.0,0.0147685185693532,both
181,AZ,2,2006.0,1320228761351.388,Maricopa County,3329,3642884.0,0.0147685185693532,both
182,AZ,3,2006.0,1913351569716.841,Maricopa County,3329,3642884.0,0.0147685185693532,both
183,AZ,4,2006.0,1470252235990.9546,Maricopa County,3329,3642884.0,0.0147685185693532,both
184,AZ,5,2006.0,1887609402046.3115,Maricopa County,3329,3642884.0,0.0147685185693532,both
185,AZ,6,2006.0,1750019756047.8733,Maricopa County,3329,3642884.0,0.0147685185693532,both
186,AZ,7,2006.0,1637686849673.8538,Maricopa County,3329,3642884.0,0.0147685185693532,both
187,AZ,8,2006.0,1960130126206.756,Maricopa County,3329,3642884.0,0.0147685185693532,both
188,AZ,9,2006.0,1723914031757.068,Maricopa County,3329,3642884.0,0.0147685185693532,both
189,AZ,10,2006.0,2845023897933.511,Maricopa County,3329,3642884.0,0.0147685185693532,both
190,AZ,11,2006.0,2968367592789.764,Maricopa County,3329,3642884.0,0.0147685185693532,both
191,AZ,12,2006.0,2714719873218.508,Maricopa County,3329,3642884.0,0.0147685185693532,both
192,AZ,1,2007.0,38355005343.9154,Maricopa County,4467,3711954.0,0.0154635536970555,both
193,AZ,2,2007.0,1805584669908.2976,Maricopa County,4467,3711954.0,0.0154635536970555,both
194,AZ,3,2007.0,2287454445504.934,Maricopa County,4467,3711954.0,0.0154635536970555,both
195,AZ,4,2007.0,1949250010533.724,Maricopa County,4467,3711954.0,0.0154635536970555,both
196,AZ,5,2007.0,2381592327344.3555,Maricopa County,4467,3711954.0,0.0154635536970555,both
197,AZ,6,2007.0,2104829626237.1511,Maricopa County,4467,3711954.0,0.0154635536970555,both
198,AZ,7,2007.0,2211454387491.6167,Maricopa County,4467,3711954.0,0.0154635536970555,both
199,AZ,8,2007.0,2513429194191.4663,Maricopa County,4467,3711954.0,0.0154635536970555,both
200,AZ,9,2007.0,1891055917931.668,Maricopa County,4467,3711954.0,0.0154635536970555,both
201,AZ,10,2007.0,4229107113482.758,Maricopa County,4467,3711954.0,0.0154635536970555,both
202,AZ,11,2007.0,4131235649885.916,Maricopa County,4467,3711954.0,0.0154635536970555,both
203,AZ,12,2007.0,3677495607129.154,Maricopa County,4467,3711954.0,0.0154635536970555,both
204,AZ,1,2008.0,45728419722.23927,Maricopa County,5572,3771061.0,0.0139483291307141,both
205,AZ,2,2008.0,2508196451817.58,Maricopa County,5572,3771061.0,0.0139483291307141,both
206,AZ,3,2008.0,2546844282261.032,Maricopa County,5572,3771061.0,0.0139483291307141,both
207,AZ,4,2008.0,2676867105821.045,Maricopa County,5572,3771061.0,0.0139483291307141,both
208,AZ,5,2008.0,2683021547811.446,Maricopa County,5572,3771061.0,0.0139483291307141,both
209,AZ,6,2008.0,2524238020141.241,Maricopa County,5572,3771061.0,0.0139483291307141,both
210,AZ,7,2008.0,2781251567312.3447,Maricopa County,5572,3771061.0,0.0139483291307141,both
211,AZ,8,2008.0,2668984742792.226,Maricopa County,5572,3771061.0,0.0139483291307141,both
212,AZ,9,2008.0,2823138496560.2544,Maricopa County,5572,3771061.0,0.0139483291307141,both
213,AZ,10,2008.0,5365115304549.453,Maricopa County,5572,3771061.0,0.0139483291307141,both
214,AZ,11,2008.0,4064967477633.218,Maricopa County,5572,3771061.0,0.0139483291307141,both
215,AZ,12,2008.0,5452442203316.029,Maricopa County,5572,3771061.0,0.0139483291307141,both
216,AZ,1,2009.0,32118019716.755703,Maricopa County,6681,3803779.0,0.0148799391342136,both
217,AZ,2,2009.0,2675884001947.953,Maricopa County,6681,3803779.0,0.0148799391342136,both
218,AZ,3,2009.0,3535498386882.316,Maricopa County,6681,3803779.0,0.0148799391342136,both
219,AZ,4,2009.0,3503862985916.934,Maricopa County,6681,3803779.0,0.0148799391342136,both
220,AZ,5,2009.0,3293837692261.965,Maricopa County,6681,3803779.0,0.0148799391342136,both
221,AZ,6,2009.0,3579142842401.678,Maricopa County,6681,3803779.0,0.0148799391342136,both
222,AZ,7,2009.0,3521895568890.3374,Maricopa County,6681,3803779.0,0.0148799391342136,both
223,AZ,8,2009.0,3072223740941.8774,Maricopa County,6681,3803779.0,0.0148799391342136,both
224,AZ,9,2009.0,3535703135764.1934,Maricopa County,6681,3803779.0,0.0148799391342136,both
225,AZ,10,2009.0,5719778947903.791,Maricopa County,6681,3803779.0,0.0148799391342136,both
226,AZ,11,2009.0,5342939031073.113,Maricopa County,6681,3803779.0,0.0148799391342136,both
227,AZ,12,2009.0,7106414026278.442,Maricopa County,6681,3803779.0,0.0148799391342136,both
228,AZ,1,2010.0,5424922907.255624,Maricopa County,7805,3825110.0,0.015921110765442,both
229,AZ,2,2010.0,3280503266953.7915,Maricopa County,7805,3825110.0,0.015921110765442,both
230,AZ,3,2010.0,4647883085143.018,Maricopa County,7805,3825110.0,0.015921110765442,both
231,AZ,4,2010.0,4015872734188.904,Maricopa County,7805,3825110.0,0.015921110765442,both
232,AZ,5,2010.0,3766813720496.901,Maricopa County,7805,3825110.0,0.015921110765442,both
233,AZ,6,2010.0,4147690666877.952,Maricopa County,7805,3825110.0,0.015921110765442,both
234,AZ,7,2010.0,4133987840280.3,Maricopa County,7805,3825110.0,0.015921110765442,both
235,AZ,8,2010.0,4179437024189.931,Maricopa County,7805,3825110.0,0.015921110765442,both
236,AZ,9,2010.0,4042588373899.3145,Maricopa County,7805,3825110.0,0.015921110765442,both
237,AZ,10,2010.0,5524417349179.916,Maricopa County,7805,3825110.0,0.015921110765442,both
238,AZ,11,2010.0,6563019882360.243,Maricopa County,7805,3825110.0,0.015921110765442,both
239,AZ,12,2010.0,6390530118779.013,Maricopa County,7805,3825110.0,0.015921110765442,both
240,AZ,1,2011.0,77125500527.01744,Maricopa County,8945,3874996.0,0.016180661863909,both
241,AZ,2,2011.0,3919285987986.978,Maricopa County,8945,3874996.0,0.016180661863909,both
242,AZ,3,2011.0,5399961561621.437,Maricopa County,8945,3874996.0,0.016180661863909,both
243,AZ,4,2011.0,4203436388547.2383,Maricopa County,8945,3874996.0,0.016180661863909,both
244,AZ,5,2011.0,4462836545974.44,Maricopa County,8945,3874996.0,0.016180661863909,both
245,AZ,6,2011.0,4856178611142.176,Maricopa County,8945,3874996.0,0.016180661863909,both
246,AZ,7,2011.0,4001829867577.216,Maricopa County,8945,3874996.0,0.016180661863909,both
247,AZ,8,2011.0,5050727458938.651,Maricopa County,8945,3874996.0,0.016180661863909,both
248,AZ,9,2011.0,4712007000576.477,Maricopa County,8945,3874996.0,0.016180661863909,both
249,AZ,10,2011.0,7034861391669.025,Maricopa County,8945,3874996.0,0.016180661863909,both
250,AZ,11,2011.0,8412618726939.414,Maricopa County,8945,3874996.0,0.016180661863909,both
251,AZ,12,2011.0,8460857106677.33,Maricopa County,8945,3874996.0,0.016180661863909,both
252,AZ,1,2012.0,193512404718.349,Maricopa County,10094,3947505.0,0.015959447803106,both
253,AZ,2,2012.0,4688614295267.386,Maricopa County,10094,3947505.0,0.015959447803106,both
254,AZ,3,2012.0,5470631829446.17,Maricopa County,10094,3947505.0,0.015959447803106,both
255,AZ,4,2012.0,4634503392676.779,Maricopa County,10094,3947505.0,0.015959447803106,both
256,AZ,5,2012.0,5415966206317.724,Maricopa County,10094,3947505.0,0.015959447803106,both
257,AZ,6,2012.0,4915885431358.159,Maricopa County,10094,3947505.0,0.015959447803106,both
258,AZ,7,2012.0,5008416895134.982,Maricopa County,10094,3947505.0,0.015959447803106,both
259,AZ,8,2012.0,5738873641859.809,Maricopa County,10094,3947505.0,0.015959447803106,both
260,AZ,9,2012.0,4384202861222.3,Maricopa County,10094,3947505.0,0.015959447803106,both
261,AZ,10,2012.0,9082670214713.48,Maricopa County,10094,3947505.0,0.015959447803106,both
262,AZ,11,2012.0,9057763007370.7,Maricopa County,10094,3947505.0,0.015959447803106,both
263,AZ,12,2012.0,7728603800289.117,Maricopa County,10094,3947505.0,0.015959447803106,both
264,AZ,1,2013.0,70195790182.55531,Maricopa County,11247,4017723.0,0.0175472525109371,both
265,AZ,2,2013.0,4231248577523.065,Maricopa County,11247,4017723.0,0.0175472525109371,both
266,AZ,3,2013.0,4882690956340.347,Maricopa County,11247,4017723.0,0.0175472525109371,both
267,AZ,4,2013.0,5321283847389.847,Maricopa County,11247,4017723.0,0.0175472525109371,both
268,AZ,5,2013.0,4785706867993.7,Maricopa County,11247,4017723.0,0.0175472525109371,both
269,AZ,6,2013.0,4502097298770.879,Maricopa County,11247,4017723.0,0.0175472525109371,both
270,AZ,7,2013.0,5875863410068.963,Maricopa County,11247,4017723.0,0.0175472525109371,both
271,AZ,8,2013.0,5280441434386.945,Maricopa County,11247,4017723.0,0.0175472525109371,both
272,AZ,9,2013.0,4920927915422.043,Maricopa County,11247,4017723.0,0.0175472525109371,both
273,AZ,10,2013.0,10675413458538.78,Maricopa County,11247,4017723.0,0.0175472525109371,both
274,AZ,11,2013.0,8059980555873.887,Maricopa County,11247,4017723.0,0.0175472525109371,both
275,AZ,12,2013.0,9522751595596.531,Maricopa County,11247,4017723.0,0.0175472525109371,both
276,AZ,1,2014.0,88854654914.2432,Maricopa County,12389,4093648.0,0.0169775222491039,both
277,AZ,2,2014.0,4593705105687.918,Maricopa County,12389,4093648.0,0.0169775222491039,both
278,AZ,3,2014.0,5756578676771.084,Maricopa County,12389,4093648.0,0.0169775222491039,both
279,AZ,4,2014.0,5375540006147.814,Maricopa County,12389,4093648.0,0.0169775222491039,both
280,AZ,5,2014.0,5146480586490.524,Maricopa County,12389,4093648.0,0.0169775222491039,both
281,AZ,6,2014.0,5233331316095.509,Maricopa County,12389,4093648.0,0.0169775222491039,both
282,AZ,7,2014.0,5576425362976.4375,Maricopa County,12389,4093648.0,0.0169775222491039,both
283,AZ,8,2014.0,4772120989353.85,Maricopa County,12389,4093648.0,0.0169775222491039,both
284,AZ,9,2014.0,5215103953050.515,Maricopa County,12389,4093648.0,0.0169775222491039,both
285,AZ,10,2014.0,8179536635563.419,Maricopa County,12389,4093648.0,0.0169775222491039,both
286,AZ,11,2014.0,6383407258283.995,Maricopa County,12389,4093648.0,0.0169775222491039,both
287,AZ,12,2014.0,8988945291159.273,Maricopa County,12389,4093648.0,0.0169775222491039,both
288,AZ,1,2006.0,131462849.70000002,Mohave County,3335,196168.0,0.0076465070755678,both
289,AZ,2,2006.0,8669941045.15,Mohave County,3335,196168.0,0.0076465070755678,both
290,AZ,3,2006.0,15643851160.875,Mohave County,3335,196168.0,0.0076465070755678,both
291,AZ,4,2006.0,10408250850.613,Mohave County,3335,196168.0,0.0076465070755678,both
292,AZ,5,2006.0,13088824387.676,Mohave County,3335,196168.0,0.0076465070755678,both
293,AZ,6,2006.0,13670193440.411652,Mohave County,3335,196168.0,0.0076465070755678,both
294,AZ,7,2006.0,12138930875.059011,Mohave County,3335,196168.0,0.0076465070755678,both
295,AZ,8,2006.0,15139589378.961374,Mohave County,3335,196168.0,0.0076465070755678,both
296,AZ,9,2006.0,11879326029.1018,Mohave County,3335,196168.0,0.0076465070755678,both
297,AZ,10,2006.0,22084427728.298576,Mohave County,3335,196168.0,0.0076465070755678,both
298,AZ,11,2006.0,19436177937.75988,Mohave County,3335,196168.0,0.0076465070755678,both
299,AZ,12,2006.0,19523313522.6657,Mohave County,3335,196168.0,0.0076465070755678,both
