,BUYER_STATE,BUYER_COUNTY,MONTH,YEAR,MME_monthly
0,FL,ALACHUA,1,2006,373016769.125
1,FL,ALACHUA,2,2006,9700292050.059
2,FL,ALACHUA,3,2006,13531754426.769001
3,FL,ALACHUA,4,2006,9315781888.0
4,FL,ALACHUA,5,2006,12662768909.9144
5,FL,ALACHUA,6,2006,11979793744.06785
6,FL,ALACHUA,7,2006,10517433056.274263
7,FL,ALACHUA,8,2006,12486932641.1291
8,FL,ALACHUA,9,2006,10816320330.909111
9,FL,ALACHUA,10,2006,17321008417.366085
10,FL,ALACHUA,11,2006,22028330993.04605
11,FL,ALACHUA,12,2006,17373199743.82185
12,FL,ALACHUA,1,2007,525372828.79449993
13,FL,ALACHUA,2,2007,11476706956.988174
14,FL,ALACHUA,3,2007,12918300872.217512
15,FL,ALACHUA,4,2007,11486327169.431887
16,FL,ALACHUA,5,2007,15167881491.714
17,FL,ALACHUA,6,2007,11957957453.1417
18,FL,ALACHUA,7,2007,15178229016.902874
19,FL,ALACHUA,8,2007,15397909290.464827
20,FL,ALACHUA,9,2007,11744286348.7503
21,FL,ALACHUA,10,2007,26307551017.027424
22,FL,ALACHUA,11,2007,21947163911.299026
23,FL,ALACHUA,12,2007,23985602018.8323
24,FL,ALACHUA,1,2008,282832142.5017
25,FL,ALACHUA,2,2008,14005724339.98099
26,FL,ALACHUA,3,2008,13469984231.397787
27,FL,ALACHUA,4,2008,17249784032.475937
28,FL,ALACHUA,5,2008,16956759174.351152
29,FL,ALACHUA,6,2008,17451652796.0614
30,FL,ALACHUA,7,2008,18816159444.258987
31,FL,ALACHUA,8,2008,20000718374.149498
32,FL,ALACHUA,9,2008,18507773380.439564
33,FL,ALACHUA,10,2008,33986086953.0966
34,FL,ALACHUA,11,2008,24881837117.08383
35,FL,ALACHUA,12,2008,36873728024.759384
36,FL,ALACHUA,1,2009,121429072.35000001
37,FL,ALACHUA,2,2009,15958780406.839249
38,FL,ALACHUA,3,2009,22697177547.97204
39,FL,ALACHUA,4,2009,22691140296.44573
40,FL,ALACHUA,5,2009,20001671387.926125
41,FL,ALACHUA,6,2009,23659510457.294884
42,FL,ALACHUA,7,2009,26294566612.055
43,FL,ALACHUA,8,2009,21160726430.328625
44,FL,ALACHUA,9,2009,24090303410.40018
45,FL,ALACHUA,10,2009,38338681089.36713
46,FL,ALACHUA,11,2009,32018503128.858772
47,FL,ALACHUA,12,2009,44681499599.43233
48,FL,ALACHUA,1,2010,80561285.89999999
49,FL,ALACHUA,2,2010,19667331543.128174
50,FL,ALACHUA,3,2010,26456621318.14481
51,FL,ALACHUA,4,2010,21122160823.848824
52,FL,ALACHUA,5,2010,20875234837.303055
53,FL,ALACHUA,6,2010,24579587798.25575
54,FL,ALACHUA,7,2010,20051468997.07785
55,FL,ALACHUA,8,2010,23707967852.98948
56,FL,ALACHUA,9,2010,24850156390.631065
57,FL,ALACHUA,10,2010,33846608354.0
58,FL,ALACHUA,11,2010,41050516907.75961
59,FL,ALACHUA,12,2010,46689688524.143616
60,FL,ALACHUA,1,2011,259159282.25
61,FL,ALACHUA,2,2011,19182066116.83395
62,FL,ALACHUA,3,2011,28541305031.026134
63,FL,ALACHUA,4,2011,18652411567.911263
64,FL,ALACHUA,5,2011,22462201751.799927
65,FL,ALACHUA,6,2011,24817099146.211876
66,FL,ALACHUA,7,2011,19332580772.602398
67,FL,ALACHUA,8,2011,23594797431.922123
68,FL,ALACHUA,9,2011,21854906352.972088
69,FL,ALACHUA,10,2011,28494768383.952484
70,FL,ALACHUA,11,2011,42336439199.58285
71,FL,ALACHUA,12,2011,36020563187.99689
72,FL,ALACHUA,1,2012,520070437.77356255
73,FL,ALACHUA,2,2012,19279409472.96525
74,FL,ALACHUA,3,2012,20751570042.075928
75,FL,ALACHUA,4,2012,18756897368.383076
76,FL,ALACHUA,5,2012,21606901397.78925
77,FL,ALACHUA,6,2012,18841946371.034702
78,FL,ALACHUA,7,2012,18428762577.65656
79,FL,ALACHUA,8,2012,16971344090.774837
80,FL,ALACHUA,9,2012,14391520454.220652
81,FL,ALACHUA,10,2012,28749334682.44365
82,FL,ALACHUA,11,2012,30592886363.845577
83,FL,ALACHUA,12,2012,27737668281.86164
84,FL,ALACHUA,1,2013,300462411.84999996
85,FL,ALACHUA,2,2013,15110640766.440224
86,FL,ALACHUA,3,2013,16147196960.699999
87,FL,ALACHUA,4,2013,15503018551.0
88,FL,ALACHUA,5,2013,18286785609.945
89,FL,ALACHUA,6,2013,15472965064.657501
90,FL,ALACHUA,7,2013,14701734480.780003
91,FL,ALACHUA,8,2013,16717265090.73
92,FL,ALACHUA,9,2013,13397155926.69
93,FL,ALACHUA,10,2013,32622758751.62332
94,FL,ALACHUA,11,2013,23476827048.4121
95,FL,ALACHUA,12,2013,27532765850.1
96,FL,ALACHUA,1,2014,410610735.925
97,FL,ALACHUA,2,2014,12485014624.44
98,FL,ALACHUA,3,2014,14876253367.637499
99,FL,ALACHUA,4,2014,15847672113.449999
100,FL,ALACHUA,5,2014,13777305983.08
101,FL,ALACHUA,6,2014,13102657281.699999
102,FL,ALACHUA,7,2014,16230687143.395
103,FL,ALACHUA,8,2014,13293489169.84
104,FL,ALACHUA,9,2014,15024303964.439999
105,FL,ALACHUA,10,2014,24860413731.525
106,FL,ALACHUA,11,2014,18693802294.6725
107,FL,ALACHUA,12,2014,28787261871.21
108,FL,BAKER,1,2006,1082399.3125
109,FL,BAKER,2,2006,106201504.5
110,FL,BAKER,3,2006,209436409.5
111,FL,BAKER,4,2006,205770492.93750003
112,FL,BAKER,5,2006,271463447.7
113,FL,BAKER,6,2006,278411757.8125
114,FL,BAKER,7,2006,209974767.33750004
115,FL,BAKER,8,2006,327845136.4
116,FL,BAKER,9,2006,243064604.99999997
117,FL,BAKER,10,2006,428259919.84999996
118,FL,BAKER,11,2006,358403500.78749996
119,FL,BAKER,12,2006,391813515.9
120,FL,BAKER,1,2007,4102413.3499999996
121,FL,BAKER,2,2007,203586823.6875
122,FL,BAKER,3,2007,250815382.44
123,FL,BAKER,4,2007,204627067.96
124,FL,BAKER,5,2007,268609270.791
125,FL,BAKER,6,2007,229280122.770075
126,FL,BAKER,7,2007,274262262.0125
127,FL,BAKER,8,2007,371612277.61700004
128,FL,BAKER,9,2007,222437776.959
129,FL,BAKER,10,2007,532937559.89300007
130,FL,BAKER,11,2007,491292727.79999995
131,FL,BAKER,12,2007,547001930.0500001
132,FL,BAKER,1,2008,7111377.0
133,FL,BAKER,2,2008,243390558.29999998
134,FL,BAKER,3,2008,350147894.707
135,FL,BAKER,4,2008,308917197.8865
136,FL,BAKER,5,2008,266815438.933875
137,FL,BAKER,6,2008,348975411.375
138,FL,BAKER,7,2008,388148608.2716375
139,FL,BAKER,8,2008,264878400.54999998
140,FL,BAKER,9,2008,359768514.78749996
141,FL,BAKER,10,2008,580428132.0749999
142,FL,BAKER,11,2008,557788230.3499999
143,FL,BAKER,12,2008,568727879.5999999
144,FL,BAKER,1,2009,3010887.0
145,FL,BAKER,2,2009,308924488.1125
146,FL,BAKER,3,2009,400974390.5625
147,FL,BAKER,4,2009,370533766.8
148,FL,BAKER,5,2009,395725284.0375
149,FL,BAKER,6,2009,437314278.47499996
150,FL,BAKER,7,2009,457397239.875
151,FL,BAKER,8,2009,370396393.25
152,FL,BAKER,9,2009,407921755.50000006
153,FL,BAKER,10,2009,809088846.93
154,FL,BAKER,11,2009,566822484.7075
155,FL,BAKER,12,2009,887435273.515
156,FL,BAKER,1,2010,731818.625
157,FL,BAKER,2,2010,445089306.015
158,FL,BAKER,3,2010,656144505.3499999
159,FL,BAKER,4,2010,677686672.6999999
160,FL,BAKER,5,2010,734493566.345
161,FL,BAKER,6,2010,703045093.3799999
162,FL,BAKER,7,2010,929360722.9125
163,FL,BAKER,8,2010,769065659.48
164,FL,BAKER,9,2010,820908608.685
165,FL,BAKER,10,2010,1268637130.24
166,FL,BAKER,11,2010,1182273794.2124999
167,FL,BAKER,12,2010,1771277666.295
168,FL,BAKER,1,2011,11418008.0
169,FL,BAKER,2,2011,960367800.0
170,FL,BAKER,3,2011,1173129473.2375
171,FL,BAKER,4,2011,812303206.365
172,FL,BAKER,5,2011,901979684.96
173,FL,BAKER,6,2011,1128823891.23
174,FL,BAKER,7,2011,1018828353.75
175,FL,BAKER,8,2011,970847037.8249998
176,FL,BAKER,9,2011,827177689.6499999
177,FL,BAKER,10,2011,862647417.06
178,FL,BAKER,11,2011,947606835.8100001
179,FL,BAKER,12,2011,1085953734.725
180,FL,BAKER,1,2012,21711522.3
181,FL,BAKER,2,2012,392662671.03000003
182,FL,BAKER,3,2012,626104251.81
183,FL,BAKER,4,2012,503222572.46250004
184,FL,BAKER,5,2012,538767511.3449999
185,FL,BAKER,6,2012,526424676.05
186,FL,BAKER,7,2012,512730753.35
187,FL,BAKER,8,2012,615075812.0325
188,FL,BAKER,9,2012,451611281.47499996
189,FL,BAKER,10,2012,823621338.1275
190,FL,BAKER,11,2012,1024409759.8399999
191,FL,BAKER,12,2012,791143155.1400001
192,FL,BAKER,1,2013,5464500.7
193,FL,BAKER,2,2013,433335242.87999994
194,FL,BAKER,3,2013,570070248.99
195,FL,BAKER,4,2013,434592792.2625
196,FL,BAKER,5,2013,479379198.7
197,FL,BAKER,6,2013,444140878.44000006
198,FL,BAKER,7,2013,354453509.955
199,FL,BAKER,8,2013,507832412.07
200,FL,BAKER,9,2013,397390976.7025
201,FL,BAKER,10,2013,668006807.76
202,FL,BAKER,11,2013,676477348.7500001
203,FL,BAKER,12,2013,679438584.6125001
204,FL,BAKER,1,2014,6750235.5375
205,FL,BAKER,2,2014,292744176.12
206,FL,BAKER,3,2014,330273483.675
207,FL,BAKER,4,2014,309893378.82
208,FL,BAKER,5,2014,343287736.455
209,FL,BAKER,6,2014,299991013.67749995
210,FL,BAKER,7,2014,392450241.66749996
211,FL,BAKER,8,2014,306070454.3325
212,FL,BAKER,9,2014,389559515.71999997
213,FL,BAKER,10,2014,476949612.8
214,FL,BAKER,11,2014,387258981.7775
215,FL,BAKER,12,2014,444291600.29999995
216,FL,BAY,1,2006,283006263.12499994
217,FL,BAY,2,2006,6456165732.12
218,FL,BAY,3,2006,8123067560.379999
219,FL,BAY,4,2006,7943013909.231499
220,FL,BAY,5,2006,10482229878.2775
221,FL,BAY,6,2006,10395940115.422762
222,FL,BAY,7,2006,9813460110.077251
223,FL,BAY,8,2006,10609462451.7282
224,FL,BAY,9,2006,8618896147.596037
225,FL,BAY,10,2006,14452524826.662863
226,FL,BAY,11,2006,14077203443.838001
227,FL,BAY,12,2006,12032603964.461998
228,FL,BAY,1,2007,191743414.025
229,FL,BAY,2,2007,6551479646.118
230,FL,BAY,3,2007,7991304561.27
231,FL,BAY,4,2007,7972578746.080999
232,FL,BAY,5,2007,9456606127.182913
233,FL,BAY,6,2007,8518242114.784498
234,FL,BAY,7,2007,9794495294.789999
235,FL,BAY,8,2007,9203167007.492287
236,FL,BAY,9,2007,7443770709.758175
237,FL,BAY,10,2007,16695010511.085173
238,FL,BAY,11,2007,14422669452.921926
239,FL,BAY,12,2007,13565615580.76005
240,FL,BAY,1,2008,237920347.2905
241,FL,BAY,2,2008,8313607222.596
242,FL,BAY,3,2008,9608993361.604
243,FL,BAY,4,2008,10120856924.490002
244,FL,BAY,5,2008,8979219107.3655
245,FL,BAY,6,2008,8477913769.83
246,FL,BAY,7,2008,10918978667.155
247,FL,BAY,8,2008,8274045451.61
248,FL,BAY,9,2008,8674029234.875
249,FL,BAY,10,2008,18499648222.178837
250,FL,BAY,11,2008,13090058876.196177
251,FL,BAY,12,2008,18383732004.319736
252,FL,BAY,1,2009,49957401.98
253,FL,BAY,2,2009,8529833342.225376
254,FL,BAY,3,2009,10000841560.6875
255,FL,BAY,4,2009,10451753025.43155
256,FL,BAY,5,2009,6711151428.2175
257,FL,BAY,6,2009,8004328806.239999
258,FL,BAY,7,2009,10075430656.533625
259,FL,BAY,8,2009,9190234086.589499
260,FL,BAY,9,2009,9774209994.82
261,FL,BAY,10,2009,16473728682.1205
262,FL,BAY,11,2009,14472398787.449999
263,FL,BAY,12,2009,20842084667.03
264,FL,BAY,1,2010,29485472.654999997
265,FL,BAY,2,2010,9892322104.568325
266,FL,BAY,3,2010,12331239839.43075
267,FL,BAY,4,2010,12337191851.233725
268,FL,BAY,5,2010,11210017437.9825
269,FL,BAY,6,2010,14025248616.050562
270,FL,BAY,7,2010,8653759471.4
271,FL,BAY,8,2010,8642274835.2
272,FL,BAY,9,2010,9592731155.733599
273,FL,BAY,10,2010,14081400066.043465
274,FL,BAY,11,2010,19243531195.22917
275,FL,BAY,12,2010,18860881035.499424
276,FL,BAY,1,2011,254826419.625
277,FL,BAY,2,2011,8930574811.502975
278,FL,BAY,3,2011,12124114461.295198
279,FL,BAY,4,2011,9747412156.406925
280,FL,BAY,5,2011,10830987394.25
281,FL,BAY,6,2011,11868084183.215576
282,FL,BAY,7,2011,9500433862.2519
283,FL,BAY,8,2011,12558010066.415863
284,FL,BAY,9,2011,10696766093.102701
285,FL,BAY,10,2011,15101565223.19985
286,FL,BAY,11,2011,21598863092.869648
287,FL,BAY,12,2011,18420335959.240963
288,FL,BAY,1,2012,470904464.7478875
289,FL,BAY,2,2012,9802491862.152851
290,FL,BAY,3,2012,10625874030.77755
291,FL,BAY,4,2012,9341931413.818651
292,FL,BAY,5,2012,10849378369.754274
293,FL,BAY,6,2012,10437885156.0108
294,FL,BAY,7,2012,11880339445.963013
295,FL,BAY,8,2012,12630113057.521452
296,FL,BAY,9,2012,8916007478.016924
297,FL,BAY,10,2012,18735465252.636112
298,FL,BAY,11,2012,20092918810.924713
299,FL,BAY,12,2012,15567245834.54985
300,FL,BAY,1,2013,218801322.3825
301,FL,BAY,2,2013,9245215638.936062
302,FL,BAY,3,2013,10419106627.271698
303,FL,BAY,4,2013,12426998758.084288
304,FL,BAY,5,2013,12767627052.21885
305,FL,BAY,6,2013,11030771014.420162
306,FL,BAY,7,2013,12949115773.071487
307,FL,BAY,8,2013,13264442971.819426
308,FL,BAY,9,2013,11521461132.222012
309,FL,BAY,10,2013,22707370383.88414
310,FL,BAY,11,2013,14414100104.432188
311,FL,BAY,12,2013,18546937522.043175
312,FL,BAY,1,2014,238219585.4
313,FL,BAY,2,2014,9638707010.3961
314,FL,BAY,3,2014,11033902034.083363
315,FL,BAY,4,2014,10514752568.385462
316,FL,BAY,5,2014,11091129253.273924
317,FL,BAY,6,2014,11767271548.25475
318,FL,BAY,7,2014,12850531240.853964
319,FL,BAY,8,2014,11207541744.177113
320,FL,BAY,9,2014,15109768980.6033
321,FL,BAY,10,2014,14418756185.659199
322,FL,BAY,11,2014,13798328666.837425
323,FL,BAY,12,2014,17275378749.3583
324,FL,BRADFORD,1,2006,12050172.3625
325,FL,BRADFORD,2,2006,185111701.95
326,FL,BRADFORD,3,2006,384695465.44
327,FL,BRADFORD,4,2006,195325728.36749998
328,FL,BRADFORD,5,2006,301599934.801
329,FL,BRADFORD,6,2006,282136393.188
330,FL,BRADFORD,7,2006,229608500.09019998
331,FL,BRADFORD,8,2006,347728031.37105
332,FL,BRADFORD,9,2006,264996890.98157498
333,FL,BRADFORD,10,2006,529422255.61338747
334,FL,BRADFORD,11,2006,621195717.3959999
335,FL,BRADFORD,12,2006,433894287.43
336,FL,BRADFORD,1,2007,3248372.8000000003
337,FL,BRADFORD,2,2007,408390962.7758625
338,FL,BRADFORD,3,2007,422226872.94320005
339,FL,BRADFORD,4,2007,325329059.20415
340,FL,BRADFORD,5,2007,430504925.953025
341,FL,BRADFORD,6,2007,408433382.903525
342,FL,BRADFORD,7,2007,443208306.18721247
343,FL,BRADFORD,8,2007,410329823.192
344,FL,BRADFORD,9,2007,339547900.032
345,FL,BRADFORD,10,2007,698134105.90935
346,FL,BRADFORD,11,2007,678084320.7585
347,FL,BRADFORD,12,2007,661571653.533
348,FL,BRADFORD,1,2008,9446839.999999998
349,FL,BRADFORD,2,2008,375090810.185
350,FL,BRADFORD,3,2008,401431226.0445
351,FL,BRADFORD,4,2008,443161357.552
352,FL,BRADFORD,5,2008,383170933.42800003
353,FL,BRADFORD,6,2008,435446188.87499994
354,FL,BRADFORD,7,2008,486911777.17499995
355,FL,BRADFORD,8,2008,403916098.5
356,FL,BRADFORD,9,2008,476770241.3125
357,FL,BRADFORD,10,2008,910100820.734
358,FL,BRADFORD,11,2008,739484035.3225
359,FL,BRADFORD,12,2008,792030039.5315
360,FL,BRADFORD,1,2009,3916895.4
361,FL,BRADFORD,2,2009,479635314.6375
362,FL,BRADFORD,3,2009,534185672.84999996
363,FL,BRADFORD,4,2009,440320322.72
364,FL,BRADFORD,5,2009,478598959.81250006
365,FL,BRADFORD,6,2009,539945793.6058125
366,FL,BRADFORD,7,2009,565488511.875
367,FL,BRADFORD,8,2009,637704252.4254875
368,FL,BRADFORD,9,2009,613685078.0912625
369,FL,BRADFORD,10,2009,1038857671.0
370,FL,BRADFORD,11,2009,1003078941.9749999
371,FL,BRADFORD,12,2009,1132052571.5625
372,FL,BRADFORD,1,2010,619441.2
373,FL,BRADFORD,2,2010,613292340.8199999
374,FL,BRADFORD,3,2010,929290451.44
375,FL,BRADFORD,4,2010,789590397.2185125
376,FL,BRADFORD,5,2010,763360852.8
377,FL,BRADFORD,6,2010,920138505.8
378,FL,BRADFORD,7,2010,759845066.4749999
379,FL,BRADFORD,8,2010,758699856.0
380,FL,BRADFORD,9,2010,761076710.5624999
381,FL,BRADFORD,10,2010,1062549616.0125
382,FL,BRADFORD,11,2010,1334475693.36
383,FL,BRADFORD,12,2010,1162178771.52
384,FL,BRADFORD,1,2011,13336238.2875
385,FL,BRADFORD,2,2011,635247496.8
386,FL,BRADFORD,3,2011,754707702.5
387,FL,BRADFORD,4,2011,566779545.6750001
388,FL,BRADFORD,5,2011,612199268.8499999
389,FL,BRADFORD,6,2011,701991349.2749999
390,FL,BRADFORD,7,2011,523945841.79999995
391,FL,BRADFORD,8,2011,614053677.75
392,FL,BRADFORD,9,2011,605149402.7249999
393,FL,BRADFORD,10,2011,962234904.225
394,FL,BRADFORD,11,2011,937574337.3749999
395,FL,BRADFORD,12,2011,966886769.815
396,FL,BRADFORD,1,2012,9392979.649999999
397,FL,BRADFORD,2,2012,536001510.75
398,FL,BRADFORD,3,2012,575829179.4
399,FL,BRADFORD,4,2012,507729298.64
400,FL,BRADFORD,5,2012,477845376.03
401,FL,BRADFORD,6,2012,437830706.07500005
402,FL,BRADFORD,7,2012,368088480.0075
403,FL,BRADFORD,8,2012,448009417.04999995
404,FL,BRADFORD,9,2012,323718048.72
405,FL,BRADFORD,10,2012,787970287.1049999
406,FL,BRADFORD,11,2012,709519515.5025
407,FL,BRADFORD,12,2012,553023832.9000001
408,FL,BRADFORD,1,2013,4446746.4
409,FL,BRADFORD,2,2013,285869520.875
410,FL,BRADFORD,3,2013,301795065.05
411,FL,BRADFORD,4,2013,311208054.05
412,FL,BRADFORD,5,2013,306478165.0125
413,FL,BRADFORD,6,2013,297975888.125
414,FL,BRADFORD,7,2013,370841176.96500003
415,FL,BRADFORD,8,2013,343552103.70000005
416,FL,BRADFORD,9,2013,311776891.605
417,FL,BRADFORD,10,2013,658727289.36
418,FL,BRADFORD,11,2013,424771825.8
419,FL,BRADFORD,12,2013,569543795.7275
420,FL,BRADFORD,1,2014,3825878.9999999995
421,FL,BRADFORD,2,2014,236006904.76
422,FL,BRADFORD,3,2014,271915496.385
423,FL,BRADFORD,4,2014,291497038.0725
424,FL,BRADFORD,5,2014,270163217.5125
425,FL,BRADFORD,6,2014,234471228.72249997
426,FL,BRADFORD,7,2014,289103257.555
427,FL,BRADFORD,8,2014,223539127.98000002
428,FL,BRADFORD,9,2014,286787111.5725
429,FL,BRADFORD,10,2014,471652538.56
430,FL,BRADFORD,11,2014,302770730.8475
431,FL,BRADFORD,12,2014,415129362.79999995
432,FL,BREVARD,1,2006,2244335299.6
433,FL,BREVARD,2,2006,59716652305.3575
434,FL,BREVARD,3,2006,80373683665.19499
435,FL,BREVARD,4,2006,67401083907.084
436,FL,BREVARD,5,2006,82811323483.74165
437,FL,BREVARD,6,2006,78959457797.2923
438,FL,BREVARD,7,2006,70576700414.0453
439,FL,BREVARD,8,2006,89876760253.35014
440,FL,BREVARD,9,2006,67160733412.834946
441,FL,BREVARD,10,2006,118688463872.65
442,FL,BREVARD,11,2006,138626352645.57147
443,FL,BREVARD,12,2006,118074162554.27892
444,FL,BREVARD,1,2007,1641720312.9326499
445,FL,BREVARD,2,2007,76987986448.37163
446,FL,BREVARD,3,2007,94597125700.94855
447,FL,BREVARD,4,2007,78117701762.4765
448,FL,BREVARD,5,2007,105396615370.65744
449,FL,BREVARD,6,2007,95480763034.48106
450,FL,BREVARD,7,2007,97416235777.76395
451,FL,BREVARD,8,2007,112721041475.87521
452,FL,BREVARD,9,2007,92808146642.78719
453,FL,BREVARD,10,2007,183984806796.09598
454,FL,BREVARD,11,2007,191423245881.21515
455,FL,BREVARD,12,2007,173116403307.01733
456,FL,BREVARD,1,2008,3180609318.042375
457,FL,BREVARD,2,2008,108571475007.3098
458,FL,BREVARD,3,2008,127938737551.09177
459,FL,BREVARD,4,2008,127989949772.11809
460,FL,BREVARD,5,2008,129543745777.45871
461,FL,BREVARD,6,2008,118046658747.61499
462,FL,BREVARD,7,2008,142362975485.588
463,FL,BREVARD,8,2008,120782815805.19333
464,FL,BREVARD,9,2008,127271511739.98108
465,FL,BREVARD,10,2008,246124855238.25528
466,FL,BREVARD,11,2008,174650610471.5645
467,FL,BREVARD,12,2008,257737121249.47314
468,FL,BREVARD,1,2009,716058687.0325
469,FL,BREVARD,2,2009,109223006130.5824
470,FL,BREVARD,3,2009,130573184505.36848
471,FL,BREVARD,4,2009,129852610338.04164
472,FL,BREVARD,5,2009,125861745147.37149
473,FL,BREVARD,6,2009,143582510094.2834
474,FL,BREVARD,7,2009,149274143752.32843
475,FL,BREVARD,8,2009,126476626313.7167
476,FL,BREVARD,9,2009,149927515634.83762
477,FL,BREVARD,10,2009,264119102114.55838
478,FL,BREVARD,11,2009,236343938842.06876
479,FL,BREVARD,12,2009,295313135366.9254
480,FL,BREVARD,1,2010,312332906.925
481,FL,BREVARD,2,2010,153559788859.56775
482,FL,BREVARD,3,2010,211079642731.2274
483,FL,BREVARD,4,2010,205717680870.8343
484,FL,BREVARD,5,2010,190184265339.29156
485,FL,BREVARD,6,2010,214231640645.08047
486,FL,BREVARD,7,2010,190657238865.03876
487,FL,BREVARD,8,2010,209543273854.10483
488,FL,BREVARD,9,2010,208254017730.91037
489,FL,BREVARD,10,2010,300516233245.0362
490,FL,BREVARD,11,2010,373822290666.66644
491,FL,BREVARD,12,2010,416704471606.847
492,FL,BREVARD,1,2011,3208663524.9500003
493,FL,BREVARD,2,2011,202055370312.81418
494,FL,BREVARD,3,2011,236347914745.27914
495,FL,BREVARD,4,2011,208109525336.3691
496,FL,BREVARD,5,2011,211607095739.95712
497,FL,BREVARD,6,2011,224372670885.97406
498,FL,BREVARD,7,2011,184774216877.3152
499,FL,BREVARD,8,2011,223155671358.872
500,FL,BREVARD,9,2011,176637610900.31436
501,FL,BREVARD,10,2011,263459258268.15167
502,FL,BREVARD,11,2011,329063986105.7186
503,FL,BREVARD,12,2011,282243861761.9399
504,FL,BREVARD,1,2012,5353951092.4776745
505,FL,BREVARD,2,2012,142801599800.8614
506,FL,BREVARD,3,2012,166061838697.79263
507,FL,BREVARD,4,2012,149116644676.57962
508,FL,BREVARD,5,2012,170558448035.1995
509,FL,BREVARD,6,2012,143335555195.23038
510,FL,BREVARD,7,2012,157696641096.24185
511,FL,BREVARD,8,2012,172420432577.82394
512,FL,BREVARD,9,2012,116704387140.35564
513,FL,BREVARD,10,2012,270629928875.05984
514,FL,BREVARD,11,2012,253664522851.41623
515,FL,BREVARD,12,2012,213913560204.95724
516,FL,BREVARD,1,2013,3755465128.09535
517,FL,BREVARD,2,2013,123436208145.90239
518,FL,BREVARD,3,2013,132594892610.272
519,FL,BREVARD,4,2013,138862314159.2572
520,FL,BREVARD,5,2013,143631228470.3595
521,FL,BREVARD,6,2013,132553575430.34128
522,FL,BREVARD,7,2013,142545775422.3906
523,FL,BREVARD,8,2013,142956337144.068
524,FL,BREVARD,9,2013,116916870080.66283
525,FL,BREVARD,10,2013,277623999621.4283
526,FL,BREVARD,11,2013,203513919804.58005
527,FL,BREVARD,12,2013,208533346825.70435
528,FL,BREVARD,1,2014,2586863507.3925004
529,FL,BREVARD,2,2014,111696726673.37726
530,FL,BREVARD,3,2014,126910190897.14915
531,FL,BREVARD,4,2014,120949636999.63893
532,FL,BREVARD,5,2014,115523121604.03375
533,FL,BREVARD,6,2014,118044084473.04599
534,FL,BREVARD,7,2014,130354976488.43149
535,FL,BREVARD,8,2014,116693442407.8901
536,FL,BREVARD,9,2014,128100129601.96878
537,FL,BREVARD,10,2014,213145687070.8148
538,FL,BREVARD,11,2014,156212034102.26047
539,FL,BREVARD,12,2014,237233872458.27017
540,FL,BROWARD,1,2006,23415753567.3495
541,FL,BROWARD,2,2006,796011801632.1339
542,FL,BROWARD,3,2006,949457656642.8799
543,FL,BROWARD,4,2006,803129613229.5675
544,FL,BROWARD,5,2006,992518394186.8823
545,FL,BROWARD,6,2006,1024792155889.183
546,FL,BROWARD,7,2006,901556847332.9927
547,FL,BROWARD,8,2006,1077284651935.5839
548,FL,BROWARD,9,2006,1011074661085.6708
549,FL,BROWARD,10,2006,1828177811896.2827
550,FL,BROWARD,11,2006,2082667147248.8596
551,FL,BROWARD,12,2006,1721298856737.0996
552,FL,BROWARD,1,2007,20843975102.164375
553,FL,BROWARD,2,2007,1228556703261.3953
554,FL,BROWARD,3,2007,1455482100284.728
555,FL,BROWARD,4,2007,1242754921260.578
556,FL,BROWARD,5,2007,1637595152222.6685
557,FL,BROWARD,6,2007,1516804740241.9124
558,FL,BROWARD,7,2007,1490930137194.109
559,FL,BROWARD,8,2007,1693365128048.1467
560,FL,BROWARD,9,2007,1274890892725.6636
561,FL,BROWARD,10,2007,2879974523646.3896
562,FL,BROWARD,11,2007,2794726841234.6
563,FL,BROWARD,12,2007,2407970883881.014
564,FL,BROWARD,1,2008,34339174232.68682
565,FL,BROWARD,2,2008,1785323657557.7217
566,FL,BROWARD,3,2008,1881347965613.2307
567,FL,BROWARD,4,2008,1968284750182.5393
568,FL,BROWARD,5,2008,1831658462327.4678
569,FL,BROWARD,6,2008,1900134142931.3972
570,FL,BROWARD,7,2008,2203318475124.3535
571,FL,BROWARD,8,2008,1692418324621.8645
572,FL,BROWARD,9,2008,1772155886420.6782
573,FL,BROWARD,10,2008,3808632032081.8145
574,FL,BROWARD,11,2008,2837155103777.1455
575,FL,BROWARD,12,2008,4051625239949.042
576,FL,BROWARD,1,2009,14122012628.158438
577,FL,BROWARD,2,2009,1527975162384.1348
578,FL,BROWARD,3,2009,2071347773104.062
579,FL,BROWARD,4,2009,2457992947648.647
580,FL,BROWARD,5,2009,1988382794941.1917
581,FL,BROWARD,6,2009,2196548576589.0273
582,FL,BROWARD,7,2009,2416981225576.488
583,FL,BROWARD,8,2009,2370539359280.623
584,FL,BROWARD,9,2009,2528221242579.284
585,FL,BROWARD,10,2009,4484873247705.226
586,FL,BROWARD,11,2009,4592363111598.341
587,FL,BROWARD,12,2009,5724379652873.63
588,FL,BROWARD,1,2010,8652830492.57705
589,FL,BROWARD,2,2010,3348038549914.822
590,FL,BROWARD,3,2010,4366085199580.7266
591,FL,BROWARD,4,2010,4337600476441.3076
592,FL,BROWARD,5,2010,3704828129817.01
593,FL,BROWARD,6,2010,3366145140977.514
594,FL,BROWARD,7,2010,2074459380835.41
595,FL,BROWARD,8,2010,2310101695969.5527
