,BUYER_STATE,BUYER_COUNTY,MONTH,YEAR,MME_monthly
248,WA,BENTON,9,2008,6227631603.044863
249,WA,BENTON,10,2008,10975932805.321348
250,WA,BENTON,11,2008,8227171892.201999
251,WA,BENTON,12,2008,11173534931.59365
252,WA,BENTON,1,2009,34785333.699999996
253,WA,BENTON,2,2009,4661387339.600775
254,WA,BENTON,3,2009,6989190539.25
255,WA,BENTON,4,2009,6084356766.364713
256,WA,BENTON,5,2009,6365046243.976951
257,WA,BENTON,6,2009,6818336658.26
258,WA,BENTON,7,2009,7228764389.67
259,WA,BENTON,8,2009,5700335745.780001
260,WA,BENTON,9,2009,6642710720.799999
261,WA,BENTON,10,2009,10550015106.754477
262,WA,BENTON,11,2009,10173606723.198
263,WA,BENTON,12,2009,13804169396.880001
264,WA,BENTON,1,2010,23608348.525000002
265,WA,BENTON,2,2010,7232970590.19465
266,WA,BENTON,3,2010,9768772701.24
267,WA,BENTON,4,2010,8231871299.031675
268,WA,BENTON,5,2010,8308335088.718776
269,WA,BENTON,6,2010,9648075897.091187
270,WA,BENTON,7,2010,8096612752.003762
271,WA,BENTON,8,2010,9034861055.485003
272,WA,BENTON,9,2010,9587549640.802502
273,WA,BENTON,10,2010,10951934301.913273
274,WA,BENTON,11,2010,14455808673.525002
275,WA,BENTON,12,2010,15784572248.867289
276,WA,BENTON,1,2011,221223633.64499998
277,WA,BENTON,2,2011,6972449453.738213
278,WA,BENTON,3,2011,11048088903.363926
279,WA,BENTON,4,2011,8538031118.924999
280,WA,BENTON,5,2011,9871976696.37725
281,WA,BENTON,6,2011,9439465229.953323
282,WA,BENTON,7,2011,8496210600.144001
283,WA,BENTON,8,2011,10588668939.495474
284,WA,BENTON,9,2011,8917371945.7
285,WA,BENTON,10,2011,13863783997.8
286,WA,BENTON,11,2011,17858385426.42
287,WA,BENTON,12,2011,14284510600.570648
288,WA,BENTON,1,2012,307078535.9334375
289,WA,BENTON,2,2012,8999451502.34
290,WA,BENTON,3,2012,9079232426.24
291,WA,BENTON,4,2012,7682384728.842501
292,WA,BENTON,5,2012,11188740191.975
293,WA,BENTON,6,2012,9179486290.011374
294,WA,BENTON,7,2012,10810171074.919998
295,WA,BENTON,8,2012,10639827232.0275
296,WA,BENTON,9,2012,8774655193.8475
297,WA,BENTON,10,2012,18254376747.492374
298,WA,BENTON,11,2012,17585122647.195
299,WA,BENTON,12,2012,15405619836.18
300,WA,BENTON,1,2013,137659160.955
301,WA,BENTON,2,2013,7866909586.510751
302,WA,BENTON,3,2013,9797614872.019999
303,WA,BENTON,4,2013,10296875838.0
304,WA,BENTON,5,2013,10930912944.887499
305,WA,BENTON,6,2013,9971073105.1
306,WA,BENTON,7,2013,11488522533.572025
307,WA,BENTON,8,2013,11210430137.625
308,WA,BENTON,9,2013,9110023682.564999
309,WA,BENTON,10,2013,21337555878.915
310,WA,BENTON,11,2013,15075148968.0
311,WA,BENTON,12,2013,18495783161.815
312,WA,BENTON,1,2014,259738885.85250002
313,WA,BENTON,2,2014,8776832905.31
314,WA,BENTON,3,2014,10466216577.160988
315,WA,BENTON,4,2014,10819092531.7575
316,WA,BENTON,5,2014,11234434583.5225
317,WA,BENTON,6,2014,11268849879.015001
318,WA,BENTON,7,2014,14120283223.199999
319,WA,BENTON,8,2014,12549324263.76
320,WA,BENTON,9,2014,12976024011.51
321,WA,BENTON,10,2014,19524385778.17
322,WA,BENTON,11,2014,14672608126.640749
323,WA,BENTON,12,2014,18925874554.859997
324,WA,CHELAN,1,2006,26426373.772
325,WA,CHELAN,2,2006,859078816.8829999
326,WA,CHELAN,3,2006,1066648584.1125
327,WA,CHELAN,4,2006,831867247.0574999
328,WA,CHELAN,5,2006,1055440099.1789999
329,WA,CHELAN,6,2006,1089808116.377575
330,WA,CHELAN,7,2006,993989037.189075
331,WA,CHELAN,8,2006,1339408979.247625
332,WA,CHELAN,9,2006,1094748931.56005
333,WA,CHELAN,10,2006,1850684707.41865
334,WA,CHELAN,11,2006,1748302176.631425
335,WA,CHELAN,12,2006,1610909673.56055
336,WA,CHELAN,1,2007,15266531.700000001
337,WA,CHELAN,2,2007,927222158.4849749
338,WA,CHELAN,3,2007,1279832178.818
339,WA,CHELAN,4,2007,1078844298.9025
340,WA,CHELAN,5,2007,1248210809.112
341,WA,CHELAN,6,2007,1238272342.765
342,WA,CHELAN,7,2007,1047125843.2099999
343,WA,CHELAN,8,2007,1218834070.281
344,WA,CHELAN,9,2007,952596286.1595
345,WA,CHELAN,10,2007,2150583963.1500373
346,WA,CHELAN,11,2007,2123250444.6999998
347,WA,CHELAN,12,2007,1896752227.5495
348,WA,CHELAN,1,2008,31669451.740000002
349,WA,CHELAN,2,2008,1133641179.5314999
350,WA,CHELAN,3,2008,1182718419.645
351,WA,CHELAN,4,2008,1208538976.1100001
352,WA,CHELAN,5,2008,1169092960.7575
353,WA,CHELAN,6,2008,1200106495.6299999
354,WA,CHELAN,7,2008,1390990739.9624999
355,WA,CHELAN,8,2008,1142587163.1000001
356,WA,CHELAN,9,2008,1247862124.6875002
357,WA,CHELAN,10,2008,2476095960.8072624
358,WA,CHELAN,11,2008,1558241827.9689999
359,WA,CHELAN,12,2008,2220317991.2625003
360,WA,CHELAN,1,2009,9621317.25
361,WA,CHELAN,2,2009,878840283.4750001
362,WA,CHELAN,3,2009,1398571828.19
363,WA,CHELAN,4,2009,1120320932.9875002
364,WA,CHELAN,5,2009,1438706373.2623625
365,WA,CHELAN,6,2009,1337633736.9375
366,WA,CHELAN,7,2009,1369409133.05
367,WA,CHELAN,8,2009,1365814676.7898126
368,WA,CHELAN,9,2009,1334087946.1125002
369,WA,CHELAN,10,2009,1997912792.601075
370,WA,CHELAN,11,2009,1939669265.625
371,WA,CHELAN,12,2009,2512762024.5545
372,WA,CHELAN,1,2010,641593.05
373,WA,CHELAN,2,2010,1214180998.082025
374,WA,CHELAN,3,2010,1433374077.9640503
375,WA,CHELAN,4,2010,1217419836.8034499
376,WA,CHELAN,5,2010,1196889630.738075
377,WA,CHELAN,6,2010,1521514718.38175
378,WA,CHELAN,7,2010,1476350971.825275
379,WA,CHELAN,8,2010,1355180959.1177626
380,WA,CHELAN,9,2010,1366207250.7489624
381,WA,CHELAN,10,2010,1960540678.2381
382,WA,CHELAN,11,2010,2191857843.31
383,WA,CHELAN,12,2010,2738669710.890825
384,WA,CHELAN,1,2011,22059975.9375
385,WA,CHELAN,2,2011,984049861.3024999
386,WA,CHELAN,3,2011,1445427672.97
387,WA,CHELAN,4,2011,1156074708.02
388,WA,CHELAN,5,2011,1072721637.1
389,WA,CHELAN,6,2011,1486822123.4550002
390,WA,CHELAN,7,2011,1197557499.625
391,WA,CHELAN,8,2011,1297901193.12
392,WA,CHELAN,9,2011,1182778466.4864874
393,WA,CHELAN,10,2011,1957794513.8799999
394,WA,CHELAN,11,2011,2422532908.682812
395,WA,CHELAN,12,2011,2055198164.0300002
396,WA,CHELAN,1,2012,19038915.4375
397,WA,CHELAN,2,2012,1179578652.4075499
398,WA,CHELAN,3,2012,1232540071.235
399,WA,CHELAN,4,2012,1020621610.4027624
400,WA,CHELAN,5,2012,1243957351.77
401,WA,CHELAN,6,2012,1075158112.3831124
402,WA,CHELAN,7,2012,1199153609.97
403,WA,CHELAN,8,2012,1463685694.412925
404,WA,CHELAN,9,2012,1078176139.365
405,WA,CHELAN,10,2012,2243842526.0561624
406,WA,CHELAN,11,2012,2257615143.35
407,WA,CHELAN,12,2012,1621817628.75
408,WA,CHELAN,1,2013,21959922.974999998
409,WA,CHELAN,2,2013,929872490.965
410,WA,CHELAN,3,2013,1049173976.75
411,WA,CHELAN,4,2013,1077269335.22
412,WA,CHELAN,5,2013,1254636044.37
413,WA,CHELAN,6,2013,1098082422.3600001
414,WA,CHELAN,7,2013,1442889256.175
415,WA,CHELAN,8,2013,1387108081.89
416,WA,CHELAN,9,2013,1139594507.01
417,WA,CHELAN,10,2013,2437457859.2544374
418,WA,CHELAN,11,2013,1739456427.405
419,WA,CHELAN,12,2013,1883917405.5975
420,WA,CHELAN,1,2014,29407237.65
421,WA,CHELAN,2,2014,1058978221.0875
422,WA,CHELAN,3,2014,1257637873.415
423,WA,CHELAN,4,2014,1225910024.08
424,WA,CHELAN,5,2014,1261126431.36
425,WA,CHELAN,6,2014,1227252512.0
426,WA,CHELAN,7,2014,1424473517.5951002
427,WA,CHELAN,8,2014,1279205783.3625
428,WA,CHELAN,9,2014,1430946126.5199997
429,WA,CHELAN,10,2014,2508344765.4375
430,WA,CHELAN,11,2014,1766417282.7775
431,WA,CHELAN,12,2014,2271805909.56
432,WA,CLALLAM,1,2006,71119334.715
433,WA,CLALLAM,2,2006,1498346555.902
434,WA,CLALLAM,3,2006,1820588172.8355
435,WA,CLALLAM,4,2006,1580183692.5210001
436,WA,CLALLAM,5,2006,2056097338.3865001
437,WA,CLALLAM,6,2006,2255069279.2260003
438,WA,CLALLAM,7,2006,2554967610.0315
439,WA,CLALLAM,8,2006,2504955378.1243873
440,WA,CLALLAM,9,2006,1804236853.4746122
441,WA,CLALLAM,10,2006,3155603847.7224374
442,WA,CLALLAM,11,2006,3108403300.394275
443,WA,CLALLAM,12,2006,3213696572.53185
444,WA,CLALLAM,1,2007,54334751.078
445,WA,CLALLAM,2,2007,1921834042.848675
446,WA,CLALLAM,3,2007,2243254074.335
447,WA,CLALLAM,4,2007,2075477001.705525
448,WA,CLALLAM,5,2007,2715729675.08685
449,WA,CLALLAM,6,2007,2343862150.99445
450,WA,CLALLAM,7,2007,2374075665.46395
451,WA,CLALLAM,8,2007,3267983717.9898753
452,WA,CLALLAM,9,2007,1907759715.3012
453,WA,CLALLAM,10,2007,4617810535.746687
454,WA,CLALLAM,11,2007,4121783588.7411747
455,WA,CLALLAM,12,2007,4529564414.046263
456,WA,CLALLAM,1,2008,57868850.625
457,WA,CLALLAM,2,2008,2150530794.4500003
458,WA,CLALLAM,3,2008,2299935306.212725
459,WA,CLALLAM,4,2008,2972320137.092212
460,WA,CLALLAM,5,2008,2738103369.1223745
461,WA,CLALLAM,6,2008,2738712297.5000005
462,WA,CLALLAM,7,2008,3070972786.060775
463,WA,CLALLAM,8,2008,3051422578.9330497
464,WA,CLALLAM,9,2008,2893437603.62415
465,WA,CLALLAM,10,2008,5859645107.7303
466,WA,CLALLAM,11,2008,4105182322.9287376
467,WA,CLALLAM,12,2008,5908525980.0558
468,WA,CLALLAM,1,2009,30838180.375
469,WA,CLALLAM,2,2009,2692961572.825
470,WA,CLALLAM,3,2009,3420817877.775937
471,WA,CLALLAM,4,2009,3540893749.6723
472,WA,CLALLAM,5,2009,3778770627.965012
473,WA,CLALLAM,6,2009,3854239327.4375
474,WA,CLALLAM,7,2009,4126112987.2182
475,WA,CLALLAM,8,2009,2686065084.0
476,WA,CLALLAM,9,2009,3160232411.917275
477,WA,CLALLAM,10,2009,5880060567.243687
478,WA,CLALLAM,11,2009,4631923942.2225
479,WA,CLALLAM,12,2009,6723587627.879937
480,WA,CLALLAM,1,2010,8544576.5
481,WA,CLALLAM,2,2010,2989521936.2830496
482,WA,CLALLAM,3,2010,4256125353.00395
483,WA,CLALLAM,4,2010,3775272938.4031997
484,WA,CLALLAM,5,2010,3329918038.988625
